gene_id
KAM3417495.1
KAM3417496.1
KAM3417688.1
KAM3417755.1
KAM3417756.1
KAM3418037.1
KAM3418038.1
KAM3418045.1
KAM3418046.1
KAM3418392.1
KAM3418504.1
KAM3418505.1
KAM3418724.1
KAM3418725.1
KAM3419138.1
KAM3419139.1
KAM3419206.1
KAM3419207.1
KAM3419628.1
KAM3419629.1
KAM3419981.1
KAM3420061.1
KAM3420062.1
KAM3420127.1
KAM3420181.1
KAM3420182.1
KAM3420377.1
KAM3420488.1
KAM3420489.1
KAM3420711.1
KAM3420712.1
KAM3420822.1
KAM3420823.1
KAM3420851.1
KAM3424035.1
KAM3421026.1
KAM3421027.1
KAM3421028.1
KAM3421029.1
KAM3421749.1
KAM3421750.1
KAM3422168.1
KAM3422435.1
KAM3422436.1
KAM3422596.1
KAM3422767.1
KAM3422768.1
KAM3423261.1
KAM3423262.1
KAM3423470.1
KAM3423471.1
KAM3423577.1
KAM3423578.1
KAM3423650.1
KAM3423651.1
KAM3423690.1
KAM3423691.1
KAM3424077.1
KAM3424078.1
KAM3424146.1
KAM3424147.1
KAM3424151.1
KAM3424284.1
KAM3424285.1
KAM3424589.1
KAM3424590.1
KAM3424837.1
KAM3424838.1
KAM3424936.1
KAM3424950.1
KAM3424951.1
KAM3424976.1
KAM3424977.1
KAM3425018.1
KAM3425019.1
KAM3425081.1
KAM3425082.1
KAM3425127.1
KAM3425128.1
KAM3425231.1
KAM3425232.1
KAM3425365.1
KAM3425366.1
KAM3425674.1
KAM3425675.1
KAM3413481.1
KAM3413492.1
KAM3413501.1
KAM3413511.1
KAM3413513.1
KAM3413529.1
KAM3413547.1
KAM3413563.1
KAM3413568.1
KAM3413570.1
KAM3413571.1
KAM3413572.1
KAM3413577.1
KAM3413578.1
KAM3413580.1
KAM3413581.1
KAM3413586.1
KAM3413587.1
KAM3413589.1
KAM3413590.1
KAM3413592.1
KAM3413593.1
KAM3413597.1
KAM3413598.1
KAM3413599.1
KAM3413600.1
KAM3413601.1
KAM3413602.1
KAM3413604.1
KAM3413607.1
KAM3413608.1
KAM3413609.1
KAM3413610.1
KAM3413611.1
KAM3413612.1
KAM3413613.1
KAM3413616.1
KAM3413617.1
KAM3413618.1
KAM3413619.1
KAM3413620.1
KAM3413625.1
KAM3413628.1
KAM3413632.1
KAM3413653.1
KAM3413662.1
KAM3413669.1
KAM3413675.1
KAM3413678.1
KAM3413689.1
KAM3413735.1
KAM3413740.1
KAM3413766.1
KAM3413777.1
KAM3413779.1
KAM3413784.1
KAM3413791.1
KAM3413827.1
KAM3413872.1
KAM3413887.1
KAM3413907.1
KAM3413911.1
KAM3413935.1
KAM3413959.1
KAM3413977.1
KAM3413980.1
KAM3413994.1
KAM3414000.1
KAM3414022.1
KAM3414030.1
KAM3414033.1
KAM3414041.1
KAM3414049.1
KAM3414056.1
KAM3414075.1
KAM3414080.1
KAM3414082.1
KAM3414084.1
KAM3414085.1
KAM3414087.1
KAM3414089.1
KAM3414120.1
KAM3414123.1
KAM3414144.1
KAM3414184.1
KAM3414200.1
KAM3414224.1
KAM3414231.1
KAM3414242.1
KAM3414258.1
KAM3414290.1
KAM3414305.1
KAM3414330.1
KAM3414339.1
KAM3414340.1
KAM3414377.1
KAM3414379.1
KAM3414382.1
KAM3414384.1
KAM3414397.1
KAM3414404.1
KAM3414412.1
KAM3414418.1
KAM3414420.1
KAM3414453.1
KAM3414510.1
KAM3414540.1
KAM3414544.1
KAM3414545.1
KAM3414549.1
KAM3414550.1
KAM3414564.1
KAM3414565.1
KAM3414571.1
KAM3414575.1
KAM3414576.1
KAM3414590.1
KAM3414593.1
KAM3414597.1
KAM3414608.1
KAM3414613.1
KAM3414614.1
KAM3414616.1
KAM3414630.1
KAM3414634.1
KAM3414635.1
KAM3414641.1
KAM3414642.1
KAM3414649.1
KAM3414680.1
KAM3414685.1
KAM3414686.1
KAM3414690.1
KAM3414703.1
KAM3414724.1
KAM3414730.1
KAM3414733.1
KAM3414744.1
KAM3414750.1
KAM3414771.1
KAM3414810.1
KAM3414811.1
KAM3414812.1
KAM3414815.1
KAM3414827.1
KAM3414843.1
KAM3414846.1
KAM3414847.1
KAM3414862.1
KAM3414878.1
KAM3414882.1
KAM3414891.1
KAM3414920.1
KAM3414958.1
KAM3414996.1
KAM3414999.1
KAM3415036.1
KAM3415066.1
KAM3415088.1
KAM3415104.1
KAM3415120.1
KAM3415130.1
KAM3415133.1
KAM3415159.1
KAM3415164.1
KAM3415170.1
KAM3415183.1
KAM3415199.1
KAM3415227.1
KAM3415270.1
KAM3415275.1
KAM3415294.1
KAM3415387.1
KAM3415410.1
KAM3415439.1
KAM3415458.1
KAM3415502.1
KAM3415573.1
KAM3415583.1
KAM3415592.1
KAM3415640.1
KAM3415658.1
KAM3415675.1
KAM3415686.1
KAM3415707.1
KAM3415734.1
KAM3415742.1
KAM3415744.1
KAM3415762.1
KAM3415769.1
KAM3415770.1
KAM3415793.1
KAM3415798.1
KAM3415802.1
KAM3415842.1
KAM3415848.1
KAM3415849.1
KAM3415892.1
KAM3415894.1
KAM3415900.1
KAM3415901.1
KAM3415911.1
KAM3415934.1
KAM3415944.1
KAM3415949.1
KAM3415981.1
KAM3415993.1
KAM3415995.1
KAM3416016.1
KAM3416034.1
KAM3416045.1
KAM3416046.1
KAM3416049.1
KAM3416052.1
KAM3416053.1
KAM3416065.1
KAM3416088.1
KAM3416094.1
KAM3416099.1
KAM3416100.1
KAM3416103.1
KAM3416105.1
KAM3416118.1
KAM3416120.1
KAM3416144.1
KAM3416155.1
KAM3416170.1
KAM3416171.1
KAM3416185.1
KAM3416188.1
KAM3416191.1
KAM3416246.1
KAM3416247.1
KAM3416265.1
KAM3416278.1
KAM3416297.1
KAM3416326.1
KAM3416354.1
KAM3416358.1
KAM3416365.1
KAM3416374.1
KAM3416391.1
KAM3416400.1
KAM3416405.1
KAM3416428.1
KAM3416433.1
KAM3416457.1
KAM3416482.1
KAM3416507.1
KAM3416509.1
KAM3416518.1
KAM3416520.1
KAM3416532.1
KAM3416548.1
KAM3416549.1
KAM3416553.1
KAM3416559.1
KAM3416561.1
KAM3416562.1
KAM3416563.1
KAM3416568.1
KAM3416582.1
KAM3416585.1
KAM3416587.1
KAM3416590.1
KAM3416592.1
KAM3416600.1
KAM3416601.1
KAM3416603.1
KAM3416633.1
KAM3416641.1
KAM3416645.1
KAM3416647.1
KAM3416660.1
KAM3416672.1
KAM3416686.1
KAM3416687.1
KAM3416716.1
KAM3416718.1
KAM3416725.1
KAM3416734.1
KAM3416755.1
KAM3416777.1
KAM3416779.1
KAM3416788.1
KAM3416794.1
KAM3416837.1
KAM3416840.1
KAM3416849.1
KAM3416858.1
KAM3416873.1
KAM3416886.1
KAM3416892.1
KAM3416909.1
KAM3416917.1
KAM3416920.1
KAM3416927.1
KAM3416929.1
KAM3416944.1
KAM3416953.1
KAM3416956.1
KAM3416974.1
KAM3416996.1
KAM3417001.1
KAM3417016.1
KAM3417021.1
KAM3417030.1
KAM3417031.1
KAM3417052.1
KAM3417071.1
KAM3417076.1
KAM3417081.1
KAM3417082.1
KAM3417093.1
KAM3417096.1
KAM3417113.1
KAM3417114.1
KAM3417120.1
KAM3417126.1
KAM3417128.1
KAM3417131.1
KAM3417135.1
KAM3417138.1
KAM3417153.1
KAM3417187.1
KAM3417203.1
KAM3417218.1
KAM3417231.1
KAM3417232.1
KAM3417236.1
KAM3417246.1
KAM3417254.1
KAM3417278.1
KAM3417285.1
KAM3417291.1
KAM3417321.1
KAM3417339.1
KAM3417349.1
KAM3417359.1
KAM3417364.1
KAM3417366.1
KAM3417367.1
KAM3417396.1
KAM3417406.1
KAM3417437.1
KAM3417445.1
KAM3417455.1
KAM3417485.1
KAM3417527.1
KAM3417533.1
KAM3417537.1
KAM3417538.1
KAM3417561.1
KAM3417584.1
KAM3417590.1
KAM3417597.1
KAM3417605.1
KAM3417608.1
KAM3417609.1
KAM3417612.1
KAM3417630.1
KAM3417662.1
KAM3417703.1
KAM3417707.1
KAM3417715.1
KAM3417741.1
KAM3417745.1
KAM3417752.1
KAM3417754.1
KAM3417766.1
KAM3417792.1
KAM3417835.1
KAM3417841.1
KAM3417846.1
KAM3417868.1
KAM3417902.1
KAM3417903.1
KAM3417905.1
KAM3417922.1
KAM3417966.1
KAM3417977.1
KAM3417986.1
KAM3418006.1
KAM3418014.1
KAM3418015.1
KAM3418016.1
KAM3418029.1
KAM3418034.1
KAM3418035.1
KAM3418036.1
KAM3418084.1
KAM3418090.1
KAM3418091.1
KAM3418104.1
KAM3418114.1
KAM3418123.1
KAM3418134.1
KAM3418139.1
KAM3418146.1
KAM3418163.1
KAM3418196.1
KAM3418201.1
KAM3418207.1
KAM3418220.1
KAM3418256.1
KAM3418261.1
KAM3418264.1
KAM3418305.1
KAM3418316.1
KAM3418318.1
KAM3418329.1
KAM3418330.1
KAM3418334.1
KAM3418339.1
KAM3418365.1
KAM3418383.1
KAM3418408.1
KAM3418451.1
KAM3418454.1
KAM3418470.1
KAM3418479.1
KAM3418509.1
KAM3418515.1
KAM3418550.1
KAM3418590.1
KAM3418621.1
KAM3418640.1
KAM3418666.1
KAM3418669.1
KAM3418675.1
KAM3418706.1
KAM3418722.1
KAM3418728.1
KAM3418768.1
KAM3418773.1
KAM3418778.1
KAM3418784.1
KAM3418793.1
KAM3418832.1
KAM3418879.1
KAM3418923.1
KAM3418938.1
KAM3418987.1
KAM3419002.1
KAM3419012.1
KAM3419018.1
KAM3419023.1
KAM3419069.1
KAM3419099.1
KAM3419100.1
KAM3419101.1
KAM3419102.1
KAM3419129.1
KAM3419181.1
KAM3419194.1
KAM3419209.1
KAM3419210.1
KAM3419244.1
KAM3419258.1
KAM3419265.1
KAM3419275.1
KAM3419315.1
KAM3419357.1
KAM3419371.1
KAM3419387.1
KAM3419394.1
KAM3419396.1
KAM3419397.1
KAM3419398.1
KAM3419421.1
KAM3419450.1
KAM3419485.1
KAM3419502.1
KAM3419517.1
KAM3419527.1
KAM3419546.1
KAM3419560.1
KAM3419586.1
KAM3419596.1
KAM3419615.1
KAM3419634.1
KAM3419642.1
KAM3419643.1
KAM3419647.1
KAM3419650.1
KAM3419657.1
KAM3419679.1
KAM3419687.1
KAM3419726.1
KAM3419727.1
KAM3419728.1
KAM3419739.1
KAM3419745.1
KAM3419757.1
KAM3419776.1
KAM3419827.1
KAM3419838.1
KAM3419908.1
KAM3419927.1
KAM3419940.1
KAM3419945.1
KAM3419960.1
KAM3419970.1
KAM3419975.1
KAM3419996.1
KAM3419999.1
KAM3420003.1
KAM3420027.1
KAM3420042.1
KAM3420043.1
KAM3420050.1
KAM3420072.1
KAM3420085.1
KAM3420103.1
KAM3420124.1
KAM3420130.1
KAM3420177.1
KAM3420180.1
KAM3420185.1
KAM3420189.1
KAM3420237.1
KAM3420238.1
KAM3420244.1
KAM3420261.1
KAM3420266.1
KAM3420315.1
KAM3420334.1
KAM3420338.1
KAM3420366.1
KAM3420378.1
KAM3420381.1
KAM3420392.1
KAM3420396.1
KAM3420406.1
KAM3420407.1
KAM3420420.1
KAM3420424.1
KAM3420440.1
KAM3420451.1
KAM3420487.1
KAM3420503.1
KAM3420515.1
KAM3420527.1
KAM3420536.1
KAM3420558.1
KAM3420570.1
KAM3420593.1
KAM3420599.1
KAM3420601.1
KAM3420614.1
KAM3420616.1
KAM3420637.1
KAM3420645.1
KAM3420655.1
KAM3420656.1
KAM3420687.1
KAM3420695.1
KAM3420698.1
KAM3420719.1
KAM3420761.1
KAM3420770.1
KAM3420781.1
KAM3420784.1
KAM3420792.1
KAM3420806.1
KAM3420830.1
KAM3420864.1
KAM3420889.1
KAM3420899.1
KAM3420911.1
KAM3420916.1
KAM3420935.1
KAM3420948.1
KAM3420960.1
KAM3420993.1
KAM3421002.1
KAM3421017.1
KAM3421032.1
KAM3421042.1
KAM3421043.1
KAM3421052.1
KAM3421060.1
KAM3421070.1
KAM3421073.1
KAM3421077.1
KAM3421082.1
KAM3421086.1
KAM3421088.1
KAM3421090.1
KAM3421138.1
KAM3421153.1
KAM3421159.1
KAM3421195.1
KAM3421222.1
KAM3421230.1
KAM3421241.1
KAM3421271.1
KAM3421283.1
KAM3421287.1
KAM3421302.1
KAM3421316.1
KAM3421326.1
KAM3421334.1
KAM3421339.1
KAM3421342.1
KAM3421345.1
KAM3421348.1
KAM3421358.1
KAM3421371.1
KAM3421383.1
KAM3421385.1
KAM3421393.1
KAM3421398.1
KAM3421409.1
KAM3421429.1
KAM3421460.1
KAM3421467.1
KAM3421492.1
KAM3421497.1
KAM3421546.1
KAM3421548.1
KAM3421552.1
KAM3421556.1
KAM3421561.1
KAM3421575.1
KAM3421581.1
KAM3421598.1
KAM3421600.1
KAM3421620.1
KAM3421633.1
KAM3421668.1
KAM3421692.1
KAM3421696.1
KAM3421701.1
KAM3421748.1
KAM3421757.1
KAM3421780.1
KAM3421784.1
KAM3421803.1
KAM3421807.1
KAM3421808.1
KAM3421816.1
KAM3421850.1
KAM3421856.1
KAM3421871.1
KAM3421883.1
KAM3421892.1
KAM3421901.1
KAM3421931.1
KAM3421946.1
KAM3421956.1
KAM3421971.1
KAM3421973.1
KAM3421987.1
KAM3422074.1
KAM3422080.1
KAM3422085.1
KAM3422087.1
KAM3422105.1
KAM3422134.1
KAM3422138.1
KAM3422152.1
KAM3422218.1
KAM3422227.1
KAM3422275.1
KAM3422298.1
KAM3422300.1
KAM3422312.1
KAM3422353.1
KAM3422375.1
KAM3422406.1
KAM3422415.1
KAM3422453.1
KAM3422454.1
KAM3422473.1
KAM3422536.1
KAM3422537.1
KAM3422580.1
KAM3422582.1
KAM3422600.1
KAM3422614.1
KAM3422621.1
KAM3422648.1
KAM3422650.1
KAM3422660.1
KAM3422682.1
KAM3422684.1
KAM3422692.1
KAM3422697.1
KAM3422698.1
KAM3422717.1
KAM3422719.1
KAM3422725.1
KAM3422743.1
KAM3422744.1
KAM3422745.1
KAM3422756.1
KAM3422776.1
KAM3422777.1
KAM3422785.1
KAM3422806.1
KAM3422817.1
KAM3422829.1
KAM3422838.1
KAM3422855.1
KAM3422868.1
KAM3422871.1
KAM3422879.1
KAM3422897.1
KAM3422898.1
KAM3422906.1
KAM3422908.1
KAM3422932.1
KAM3422950.1
KAM3422996.1
KAM3423046.1
KAM3423056.1
KAM3423068.1
KAM3423080.1
KAM3423092.1
KAM3423093.1
KAM3423120.1
KAM3423136.1
KAM3423137.1
KAM3423138.1
KAM3423146.1
KAM3423153.1
KAM3423187.1
KAM3423210.1
KAM3423258.1
KAM3423282.1
KAM3423316.1
KAM3423325.1
KAM3423328.1
KAM3423346.1
KAM3423362.1
KAM3423367.1
KAM3423390.1
KAM3423405.1
KAM3423410.1
KAM3423434.1
KAM3423456.1
KAM3423469.1
KAM3423500.1
KAM3423542.1
KAM3423560.1
KAM3423566.1
KAM3423575.1
KAM3423579.1
KAM3423581.1
KAM3423585.1
KAM3423589.1
KAM3423608.1
KAM3423660.1
KAM3423661.1
KAM3423701.1
KAM3423703.1
KAM3423720.1
KAM3423773.1
KAM3423775.1
KAM3423787.1
KAM3423799.1
KAM3423851.1
KAM3423854.1
KAM3423879.1
KAM3423891.1
KAM3423892.1
KAM3423901.1
KAM3423917.1
KAM3423929.1
KAM3423931.1
KAM3423933.1
KAM3423941.1
KAM3423942.1
KAM3423949.1
KAM3423972.1
KAM3423988.1
KAM3424002.1
KAM3424003.1
KAM3424007.1
KAM3424010.1
KAM3424021.1
KAM3424029.1
KAM3424030.1
KAM3424031.1
KAM3424032.1
KAM3424036.1
KAM3424084.1
KAM3424095.1
KAM3424098.1
KAM3424115.1
KAM3424117.1
KAM3424132.1
KAM3424139.1
KAM3424149.1
KAM3424150.1
KAM3424155.1
KAM3424171.1
KAM3424174.1
KAM3424181.1
KAM3424202.1
KAM3424203.1
KAM3424204.1
KAM3424225.1
KAM3424228.1
KAM3424237.1
KAM3424262.1
KAM3424267.1
KAM3424268.1
KAM3424275.1
KAM3424292.1
KAM3424296.1
KAM3424306.1
KAM3424319.1
KAM3424327.1
KAM3424332.1
KAM3424355.1
KAM3424363.1
KAM3424369.1
KAM3424375.1
KAM3424462.1
KAM3424485.1
KAM3424491.1
KAM3424535.1
KAM3424609.1
KAM3424624.1
KAM3424643.1
KAM3424664.1
KAM3424668.1
KAM3424690.1
KAM3424699.1
KAM3424702.1
KAM3424704.1
KAM3424710.1
KAM3424732.1
KAM3424754.1
KAM3424766.1
KAM3424776.1
KAM3424777.1
KAM3424792.1
KAM3424793.1
KAM3424800.1
KAM3424809.1
KAM3424819.1
KAM3424852.1
KAM3424855.1
KAM3424865.1
KAM3424876.1
KAM3424880.1
KAM3424882.1
KAM3424886.1
KAM3424894.1
KAM3424930.1
KAM3424931.1
KAM3424939.1
KAM3424952.1
KAM3424954.1
KAM3424986.1
KAM3424997.1
KAM3425015.1
KAM3425026.1
KAM3425057.1
KAM3425070.1
KAM3425093.1
KAM3425115.1
KAM3425116.1
KAM3425126.1
KAM3425162.1
KAM3425196.1
KAM3425230.1
KAM3425240.1
KAM3425264.1
KAM3425309.1
KAM3425310.1
KAM3425336.1
KAM3425346.1
KAM3425358.1
KAM3425392.1
KAM3425397.1
KAM3425405.1
KAM3425407.1
KAM3425410.1
KAM3425412.1
KAM3425433.1
KAM3425453.1
KAM3425474.1
KAM3425502.1
KAM3425504.1
KAM3425531.1
KAM3425534.1
KAM3425535.1
KAM3425548.1
KAM3425571.1
KAM3425572.1
KAM3425573.1
KAM3425584.1
KAM3425600.1
KAM3425643.1
KAM3425656.1
KAM3425663.1
KAM3425668.1
KAM3425724.1
KAM3425729.1
KAM3425756.1
KAM3425763.1
KAM3425768.1
KAM3425792.1
